,GO_ID,GO_term,GO_term_count
3654,GO:0045859,regulation of protein kinase activity,1
3749,GO:1990314,cellular response to insulin-like growth factor stimulus,1
3750,GO:2001205,negative regulation of osteoclast development,1
3751,GO:0004890,GABA-A receptor activity,1
3752,GO:0005237,inhibitory extracellular ligand-gated ion channel activity,1
3817,GO:0010038,response to metal ion,1
3816,GO:0008940,nitrate reductase activity,1
3815,GO:0007529,establishment of synaptic specificity at neuromuscular junction,1
3814,GO:0006777,Mo-molybdopterin cofactor biosynthetic process,1
3811,GO:1905475,regulation of protein localization to membrane,1
3810,GO:1904929,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway",1
3807,GO:0099026,anchored component of presynaptic membrane,1
3806,GO:0098696,regulation of neurotransmitter receptor localization to postsynaptic specialization membrane,1
3802,GO:0043202,lysosomal lumen,1
3801,GO:0006027,glycosaminoglycan catabolic process,1
3800,GO:0006024,glycosaminoglycan biosynthetic process,1
3799,GO:0005796,Golgi lumen,1
3796,GO:0061099,negative regulation of protein tyrosine kinase activity,1
3795,GO:0060716,labyrinthine layer blood vessel development,1
3794,GO:0042532,negative regulation of tyrosine phosphorylation of STAT protein,1
3793,GO:0033140,negative regulation of peptidyl-serine phosphorylation of STAT protein,1
3766,GO:1902711,GABA-A receptor complex,1
3763,GO:0099699,integral component of synaptic membrane,1
3759,GO:0051932,"synaptic transmission, GABAergic",1
3758,GO:0034707,chloride channel complex,1
3757,GO:0032590,dendrite membrane,1
3756,GO:0022851,GABA-gated chloride ion channel activity,1
3755,GO:0008503,benzodiazepine receptor activity,1
3754,GO:0007214,gamma-aminobutyric acid signaling pathway,1
3753,GO:0005254,chloride channel activity,1
3651,GO:0008607,phosphorylase kinase regulator activity,1
3643,GO:0002098,tRNA wobble uridine modification,1
3642,GO:2000171,negative regulation of dendrite development,1
3569,GO:0099562,maintenance of postsynaptic density structure,1
3565,GO:0046710,GDP metabolic process,1
3564,GO:0046037,GMP metabolic process,1
3551,GO:0010923,negative regulation of phosphatase activity,1
3545,GO:0004385,guanylate kinase activity,1
3537,GO:0034451,centriolar satellite,1
3536,GO:0034389,lipid droplet organization,1
3535,GO:0030134,COPII-coated ER to Golgi transport vesicle,1
3534,GO:0019433,triglyceride catabolic process,1
3527,GO:0006654,phosphatidic acid biosynthetic process,1
3526,GO:0005793,endoplasmic reticulum-Golgi intermediate compartment,1
3525,GO:0004806,triglyceride lipase activity,1
3524,GO:0004620,phospholipase activity,1
3520,GO:1905515,non-motile cilium assembly,1
3519,GO:0097546,ciliary base,1
3518,GO:0090128,regulation of synapse maturation,1
3517,GO:0071539,protein localization to centrosome,1
3516,GO:0060998,regulation of dendritic spine development,1
3513,GO:0051560,mitochondrial calcium ion homeostasis,1
3510,GO:0032091,negative regulation of protein binding,1
3506,GO:0030286,dynein complex,1
3499,GO:0019894,kinesin binding,1
3492,GO:0075522,IRES-dependent viral translational initiation,1
3491,GO:0032790,ribosome disassembly,1
3487,GO:0003743,translation initiation factor activity,1
3478,GO:0002188,translation reinitiation,1
3568,GO:0098919,structural constituent of postsynaptic density,1
3570,GO:0099641,anterograde axonal protein transport,1
3641,GO:1902842,negative regulation of netrin-activated signaling pathway,1
3571,GO:0099642,retrograde axonal protein transport,1
3640,GO:0099170,postsynaptic modulation of chemical synaptic transmission,1
3634,GO:0098685,Schaffer collateral - CA1 synapse,1
3633,GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,1
3632,GO:0048671,negative regulation of collateral sprouting,1
3631,GO:0038007,netrin-activated signaling pathway,1
3630,GO:0033564,anterior/posterior axon guidance,1
3629,GO:0033563,dorsal/ventral axon guidance,1
3628,GO:0021965,spinal cord ventral commissure morphogenesis,1
3625,GO:0005042,netrin receptor activity,1
3620,GO:0046854,phosphatidylinositol phosphorylation,1
3616,GO:0008239,dipeptidyl-peptidase activity,1
3615,GO:0008236,serine-type peptidase activity,1
3614,GO:2000406,positive regulation of T cell migration,1
3613,GO:1990869,cellular response to chemokine,1
3612,GO:1903905,positive regulation of establishment of T cell polarity,1
3611,GO:0070233,negative regulation of T cell apoptotic process,1
3610,GO:0061485,memory T cell proliferation,1
3609,GO:0036336,dendritic cell migration,1
3606,GO:0031256,leading edge membrane,1
3602,GO:0007264,small GTPase mediated signal transduction,1
3596,GO:0001771,immunological synapse formation,1
3595,GO:0071895,odontoblast differentiation,1
3594,GO:0042475,odontogenesis of dentin-containing tooth,1
3585,GO:0001568,blood vessel development,1
3572,GO:1904115,axon cytoplasm,1
2881,GO:0032094,response to food,1
2873,GO:0017081,chloride channel regulator activity,1
2872,GO:0015643,toxic substance binding,1
1651,GO:0001533,cornified envelope,1
1756,GO:0031232,extrinsic component of external side of plasma membrane,1
1755,GO:0031018,endocrine pancreas development,1
1754,GO:0030850,prostate gland development,1
1744,GO:0019898,extrinsic component of membrane,1
1741,GO:0019221,cytokine-mediated signaling pathway,1
1740,GO:0018149,peptide cross-linking,1
1739,GO:0016328,lateral plasma membrane,1
1723,GO:0014839,myoblast migration involved in skeletal muscle regeneration,1
1722,GO:0010165,response to X-ray,1
1661,GO:0003697,single-stranded DNA binding,1
1658,GO:0002548,monocyte chemotaxis,1
1652,GO:0001780,neutrophil homeostasis,1
1648,GO:0008483,transaminase activity,1
2871,GO:0015464,acetylcholine receptor activity,1
1647,GO:0006546,glycine catabolic process,1
1621,GO:0046033,AMP metabolic process,1
1596,GO:0032264,IMP salvage,1
1595,GO:0032036,myosin heavy chain binding,1
1594,GO:0010033,response to organic substance,1
1593,GO:0006188,IMP biosynthetic process,1
1592,GO:0003876,AMP deaminase activity,1
1556,GO:0098909,regulation of cardiac muscle cell action potential involved in regulation of contraction,1
1541,GO:0071320,cellular response to cAMP,1
1535,GO:0060306,regulation of membrane repolarization,1
1409,GO:0022604,regulation of cell morphogenesis,1
1406,GO:0007140,male meiotic nuclear division,1
1763,GO:0031514,motile cilium,1
1770,GO:0031966,mitochondrial membrane,1
1779,GO:0032717,negative regulation of interleukin-8 production,1
1796,GO:0033031,positive regulation of neutrophil apoptotic process,1
2108,GO:0007051,spindle organization,1
2084,GO:0035333,"Notch receptor processing, ligand-dependent",1
2083,GO:0034205,amyloid-beta formation,1
2076,GO:0010008,endosome membrane,1
2068,GO:0006509,membrane protein ectodomain proteolysis,1
2059,GO:0004175,endopeptidase activity,1
2055,GO:1990812,growth cone filopodium,1
2054,GO:1990761,growth cone lamellipodium,1
2053,GO:0070064,proline-rich region binding,1
2040,GO:0045739,positive regulation of DNA repair,1
2014,GO:0044304,main axon,1
1904,GO:0006302,double-strand break repair,1
1860,GO:1990814,DNA/DNA annealing activity,1
1859,GO:1900138,negative regulation of phospholipase A2 activity,1
1856,GO:0098641,cadherin binding involved in cell-cell adhesion,1
1841,GO:0070555,response to interleukin-1,1
1840,GO:0070459,prolactin secretion,1
1839,GO:0070365,hepatocyte differentiation,1
1826,GO:0050709,negative regulation of protein secretion,1
1825,GO:0050482,arachidonic acid secretion,1
1824,GO:0048306,calcium-dependent protein binding,1
1813,GO:0045087,innate immune response,1
1807,GO:0042629,mast cell granule,1
1802,GO:0042063,gliogenesis,1
1801,GO:0036121,double-stranded DNA helicase activity,1
1405,GO:0007130,synaptonemal complex assembly,1
1404,GO:0006402,mRNA catabolic process,1
1397,GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic",1
784,GO:0042542,response to hydrogen peroxide,1
772,GO:0033632,regulation of cell-cell adhesion mediated by integrin,1
771,GO:0033197,response to vitamin E,1
770,GO:0033089,positive regulation of T cell differentiation in thymus,1
767,GO:0032261,purine nucleotide salvage,1
766,GO:0030890,positive regulation of B cell proliferation,1
753,GO:0009168,purine ribonucleoside monophosphate biosynthetic process,1
729,GO:0006157,deoxyadenosine catabolic process,1
624,GO:0002906,negative regulation of mature B cell apoptotic process,1
623,GO:0002686,negative regulation of leukocyte migration,1
622,GO:0002636,positive regulation of germinal center formation,1
621,GO:0002314,germinal center B cell differentiation,1
614,GO:0001883,purine nucleoside binding,1
613,GO:0001829,trophectodermal cell differentiation,1
612,GO:0001821,histamine secretion,1
602,GO:0052689,carboxylic ester hydrolase activity,1
563,GO:0043621,protein self-association,1
562,GO:0043236,laminin binding,1
536,GO:0032223,"negative regulation of synaptic transmission, cholinergic",1
524,GO:0017171,serine hydrolase activity,1
523,GO:0016787,hydrolase activity,1
437,GO:0006656,phosphatidylcholine biosynthetic process,1
436,GO:0006581,acetylcholine catabolic process,1
16,GO:0004104,cholinesterase activity,1
13,GO:0002076,osteoblast development,1
12,GO:0001919,regulation of receptor recycling,1
776,GO:0042323,"negative regulation of circadian sleep/wake cycle, non-REM sleep",1
800,GO:0043103,hypoxanthine salvage,1
1394,GO:0060964,regulation of gene silencing by miRNA,1
805,GO:0045987,positive regulation of smooth muscle contraction,1
1315,GO:0004521,endoribonuclease activity,1
1288,GO:0001046,core promoter sequence-specific DNA binding,1
1275,GO:0000956,nuclear-transcribed mRNA catabolic process,1
1238,GO:0061903,positive regulation of 1-phosphatidylinositol-3-kinase activity,1
1237,GO:0045860,positive regulation of protein kinase activity,1
1216,GO:0035014,phosphatidylinositol 3-kinase regulator activity,1
1209,GO:0030295,protein kinase activator activity,1
1198,GO:0016197,endosomal transport,1
1093,GO:1904322,cellular response to forskolin,1
1092,GO:0071377,cellular response to glucagon stimulus,1
1067,GO:0034199,activation of protein kinase A activity,1
1027,GO:0007340,acrosome reaction,1
1023,GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,1
1022,GO:0007190,activation of adenylate cyclase activity,1
828,GO:0003091,renal water homeostasis,1
827,GO:0070256,negative regulation of mucus secretion,1
826,GO:0070244,negative regulation of thymocyte apoptotic process,1
825,GO:0060407,negative regulation of penile erection,1
824,GO:0060205,cytoplasmic vesicle lumen,1
814,GO:0048566,embryonic digestive tract development,1
813,GO:0048541,Peyer's patch development,1
812,GO:0048286,lung alveolus development,1
811,GO:0046638,positive regulation of alpha-beta T cell differentiation,1
810,GO:0046111,xanthine biosynthetic process,1
806,GO:0046061,dATP catabolic process,1
2114,GO:0021873,forebrain neuroblast division,1
2126,GO:0036449,microtubule minus-end,1
2129,GO:0045769,negative regulation of asymmetric cell division,1
2779,GO:0010457,centriole-centriole cohesion,1
2766,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,1
2765,GO:0071813,lipoprotein particle binding,1
2764,GO:0055100,adiponectin binding,1
2763,GO:0055096,low-density lipoprotein particle mediated signaling,1
2762,GO:0051668,localization within membrane,1
2761,GO:0050927,positive regulation of positive chemotaxis,1
2757,GO:0043616,keratinocyte proliferation,1
2756,GO:0043542,endothelial cell migration,1
2755,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,1
2754,GO:0034332,adherens junction organization,1
2748,GO:0030169,low-density lipoprotein particle binding,1
2740,GO:0016342,catenin complex,1
2718,GO:0005901,caveola,1
2707,GO:0000278,mitotic cell cycle,1
2674,GO:0031252,cell leading edge,1
2656,GO:0007010,cytoskeleton organization,1
2612,GO:1904871,positive regulation of protein localization to Cajal body,1
2611,GO:1904851,positive regulation of establishment of protein localization to telomere,1
2608,GO:0090666,scaRNA localization to Cajal body,1
2607,GO:0051973,positive regulation of telomerase activity,1
2589,GO:0032212,positive regulation of telomere maintenance via telomerase,1
2588,GO:0007339,binding of sperm to zona pellucida,1
2576,GO:0002199,zona pellucida receptor complex,1
2570,GO:0044772,mitotic cell cycle phase transition,1
2569,GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity,1
2769,GO:0007099,centriole replication,1
2780,GO:1902857,positive regulation of non-motile cilium assembly,1
2567,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,1
2781,GO:1904951,positive regulation of establishment of protein localization,1
2870,GO:0014061,regulation of norepinephrine secretion,1
2869,GO:0009409,response to cold,1
2866,GO:0007614,short-term memory,1
2855,GO:0007271,"synaptic transmission, cholinergic",1
2854,GO:0006897,endocytosis,1
2845,GO:0001988,positive regulation of heart rate involved in baroreceptor response to decreased systemic arterial blood pressure,1
2835,GO:1904903,ESCRT III complex disassembly,1
2834,GO:1901673,regulation of mitotic spindle assembly,1
2833,GO:0061952,midbody abscission,1
2830,GO:0045324,late endosome to vacuole transport,1
2829,GO:0039702,viral budding via host ESCRT complex,1
2828,GO:0036258,multivesicular body assembly,1
2827,GO:0032509,endosome transport via multivesicular body sorting pathway,1
2821,GO:0016458,gene silencing,1
2820,GO:0016363,nuclear matrix,1
2813,GO:0010824,regulation of centrosome duplication,1
2812,GO:0008237,metallopeptidase activity,1
2809,GO:0007076,mitotic chromosome condensation,1
2808,GO:0006997,nucleus organization,1
2804,GO:0005771,multivesicular body,1
2803,GO:0000815,ESCRT III complex,1
2802,GO:0000794,condensed nuclear chromosome,1
2795,GO:0051058,negative regulation of small GTPase mediated signal transduction,1
2787,GO:0003774,motor activity,1
2782,GO:0018095,protein polyglutamylation,1
2568,GO:0000307,cyclin-dependent protein kinase holoenzyme complex,1
2566,GO:1905381,negative regulation of snRNA transcription by RNA polymerase II,1
2130,GO:0048477,oogenesis,1
2333,GO:0051412,response to corticosterone,1
2325,GO:0042631,cellular response to water deprivation,1
2312,GO:0032849,positive regulation of cellular pH reduction,1
2311,GO:0031894,V1A vasopressin receptor binding,1
2310,GO:0030307,positive regulation of cell growth,1
2309,GO:0030139,endocytic vesicle,1
2301,GO:0014902,myotube differentiation,1
2300,GO:0014049,positive regulation of glutamate secretion,1
2291,GO:0008015,blood circulation,1
2288,GO:0007621,negative regulation of female receptivity,1
2280,GO:0006091,generation of precursor metabolites and energy,1
2269,GO:0003084,positive regulation of systemic arterial blood pressure,1
2268,GO:0002125,maternal aggressive behavior,1
2263,GO:1905056,calcium-transporting ATPase activity involved in regulation of presynaptic cytosolic calcium ion concentration,1
2262,GO:1903779,regulation of cardiac conduction,1
2258,GO:0099509,regulation of presynaptic cytosolic calcium ion concentration,1
2215,GO:0019829,ATPase-coupled cation transmembrane transporter activity,1
2180,GO:2000009,negative regulation of protein localization to cell surface,1
2179,GO:0060187,cell pole,1
2178,GO:0048105,establishment of body hair planar orientation,1
2142,GO:0097431,mitotic spindle pole,1
2141,GO:0097150,neuronal stem cell population maintenance,1
2140,GO:0090306,spindle assembly involved in meiosis,1
2136,GO:0072687,meiotic spindle,1
2135,GO:0051653,spindle localization,1
2134,GO:0051445,regulation of meiotic cell cycle,1
2330,GO:0043084,penile erection,1
2334,GO:0051970,negative regulation of transmission of nerve impulse,1
2511,GO:1904879,positive regulation of calcium ion transmembrane transport via high voltage-gated calcium channel,1
2349,GO:0035562,negative regulation of chromatin binding,1
2510,GO:1901843,positive regulation of high voltage-gated calcium channel activity,1
2509,GO:1901385,regulation of voltage-gated calcium channel activity,1
2508,GO:0098912,membrane depolarization during atrial cardiac muscle cell action potential,1
2507,GO:0098684,photoreceptor ribbon synapse,1
2506,GO:0086056,voltage-gated calcium channel activity involved in AV node cell action potential,1
2505,GO:0086045,membrane depolarization during AV node cell action potential,1
2487,GO:0007528,neuromuscular junction development,1
2484,GO:0098662,inorganic cation transmembrane transport,1
2477,GO:0045956,positive regulation of calcium ion-dependent exocytosis,1
2442,GO:0034651,cortisol biosynthetic process,1
2439,GO:0032342,aldosterone biosynthetic process,1
2433,GO:0008016,regulation of heart contraction,1
2432,GO:0007520,myoblast fusion,1
2431,GO:0007517,muscle organ development,1
2417,GO:1901016,regulation of potassium ion transmembrane transporter activity,1
2412,GO:0099059,integral component of presynaptic active zone membrane,1
2411,GO:0098683,cochlear hair cell ribbon synapse,1
2410,GO:0086059,voltage-gated calcium channel activity involved SA node cell action potential,1
2409,GO:0086046,membrane depolarization during SA node cell action potential,1
2408,GO:0086012,membrane depolarization during cardiac muscle cell action potential,1
2405,GO:0086002,cardiac muscle cell action potential involved in contraction,1
2399,GO:0060372,regulation of atrial cardiac muscle cell membrane repolarization,1
2395,GO:0051393,alpha-actinin binding,1
2389,GO:0045762,positive regulation of adenylate cyclase activity,1
2386,GO:0030018,Z disc,1
3818,GO:0018315,molybdenum incorporation into molybdenum-molybdopterin complex,1
3832,GO:0061598,molybdopterin adenylyltransferase activity,1
5068,GO:0018401,peptidyl-proline hydroxylation to 4-hydroxy-L-proline,1
4734,GO:0031998,regulation of fatty acid beta-oxidation,1
4758,GO:0045792,negative regulation of cell size,1
4757,GO:0045727,positive regulation of translation,1
4756,GO:0045670,regulation of osteoclast differentiation,1
4755,GO:0045429,positive regulation of nitric oxide biosynthetic process,1
4752,GO:0043610,regulation of carbohydrate utilization,1
4751,GO:0043276,anoikis,1
4750,GO:0043200,response to amino acid,1
4739,GO:0034198,cellular response to amino acid starvation,1
4738,GO:0032868,response to insulin,1
4737,GO:0032516,positive regulation of phosphoprotein phosphatase activity,1
4736,GO:0032148,activation of protein kinase B activity,1
4735,GO:0032095,regulation of response to food,1
4728,GO:0031669,cellular response to nutrient levels,1
4798,GO:1990253,cellular response to leucine starvation,1
4723,GO:0030838,positive regulation of actin filament polymerization,1
4722,GO:0030163,protein catabolic process,1
4721,GO:0021510,spinal cord development,1
4705,GO:0014823,response to activity,1
4704,GO:0014736,negative regulation of muscle atrophy,1
4703,GO:0014042,positive regulation of neuron maturation,1
4702,GO:0010831,positive regulation of myotube differentiation,1
4699,GO:0010592,positive regulation of lamellipodium assembly,1
4696,GO:0009267,cellular response to starvation,1
4695,GO:0008361,regulation of cell size,1
4692,GO:0007281,germ cell development,1
4691,GO:0007040,lysosome organization,1
4759,GO:0045945,positive regulation of transcription by RNA polymerase III,1
4760,GO:0046889,positive regulation of lipid biosynthetic process,1
4761,GO:0048255,mRNA stabilization,1
4762,GO:0048714,positive regulation of oligodendrocyte differentiation,1
4796,GO:1904213,negative regulation of iodide transmembrane transport,1
4795,GO:1904206,positive regulation of skeletal muscle hypertrophy,1
4794,GO:1904197,positive regulation of granulosa cell proliferation,1
4793,GO:1904193,negative regulation of cholangiocyte apoptotic process,1
4792,GO:1904059,regulation of locomotor rhythm,1
4791,GO:1904058,positive regulation of sensory perception of pain,1
4790,GO:1904056,positive regulation of cholangiocyte proliferation,1
4789,GO:1904000,positive regulation of eating behavior,1
4788,GO:1903691,"positive regulation of wound healing, spreading of epidermal cells",1
4785,GO:1901216,positive regulation of neuron death,1
4784,GO:1900034,regulation of cellular response to heat,1
4783,GO:0099524,postsynaptic cytosol,1
4782,GO:0090559,regulation of membrane permeability,1
4781,GO:0090335,regulation of brown fat cell differentiation,1
4778,GO:0071233,cellular response to leucine,1
4777,GO:0070885,negative regulation of calcineurin-NFAT signaling cascade,1
4776,GO:0061051,positive regulation of cell growth involved in cardiac muscle cell development,1
4770,GO:0060252,positive regulation of glial cell proliferation,1
4769,GO:0060048,cardiac muscle contraction,1
4768,GO:0055013,cardiac muscle cell development,1
4767,GO:0051647,nucleus localization,1
4766,GO:0051549,positive regulation of keratinocyte migration,1
4765,GO:0051496,positive regulation of stress fiber assembly,1
4764,GO:0051219,phosphoprotein binding,1
4763,GO:0050882,voluntary musculoskeletal movement,1
4690,GO:0006207,'de novo' pyrimidine nucleobase biosynthetic process,1
4689,GO:0006112,energy reserve metabolic process,1
4688,GO:0005979,regulation of glycogen biosynthetic process,1
4641,GO:1905642,negative regulation of DNA methylation,1
4637,GO:0009953,dorsal/ventral pattern formation,1
4632,GO:0051725,protein de-ADP-ribosylation,1
4629,GO:0019213,deacetylase activity,1
4628,GO:0016798,"hydrolase activity, acting on glycosyl bonds",1
4625,GO:2000587,negative regulation of platelet-derived growth factor receptor-beta signaling pathway,1
4624,GO:1905167,positive regulation of lysosomal protein catabolic process,1
4623,GO:1905049,negative regulation of metallopeptidase activity,1
4622,GO:1904754,positive regulation of vascular associated smooth muscle cell migration,1
4621,GO:1904300,positive regulation of transcytosis,1
4620,GO:1904109,positive regulation of cholesterol import,1
4617,GO:1900149,positive regulation of Schwann cell migration,1
4612,GO:0150051,postsynaptic Golgi apparatus,1
4611,GO:0098797,plasma membrane protein complex,1
4608,GO:0070325,lipoprotein particle receptor binding,1
4607,GO:0061642,chemoattraction of axon,1
4606,GO:0051895,negative regulation of focal adhesion assembly,1
4605,GO:0051481,negative regulation of cytosolic calcium ion concentration,1
4604,GO:0050766,positive regulation of phagocytosis,1
4603,GO:0048694,positive regulation of collateral sprouting of injured axon,1
4602,GO:0048691,positive regulation of axon extension involved in regeneration,1
4601,GO:0045807,positive regulation of endocytosis,1
4600,GO:0045177,apical part of cell,1
4599,GO:0045056,transcytosis,1
4598,GO:0044242,cellular lipid catabolic process,1
4593,GO:0042157,lipoprotein metabolic process,1
4638,GO:0071542,dopaminergic neuron differentiation,1
4642,GO:0001886,endothelial cell morphogenesis,1
4687,GO:0005635,nuclear envelope,1
4643,GO:0005008,hepatocyte growth factor-activated receptor activity,1
4686,GO:0003179,heart valve morphogenesis,1
4685,GO:0001156,TFIIIC-class transcription factor complex binding,1
4684,GO:0001006,RNA polymerase III type 3 promoter sequence-specific DNA binding,1
4683,GO:0001003,RNA polymerase III type 2 promoter sequence-specific DNA binding,1
4682,GO:0001002,RNA polymerase III type 1 promoter sequence-specific DNA binding,1
4681,GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,1
4680,GO:1904753,negative regulation of vascular associated smooth muscle cell migration,1
4679,GO:1904706,negative regulation of vascular associated smooth muscle cell proliferation,1
4678,GO:1903231,mRNA binding involved in posttranscriptional gene silencing,1
4677,GO:0051898,negative regulation of protein kinase B signaling,1
4676,GO:0043537,negative regulation of blood vessel endothelial cell migration,1
4675,GO:0030336,negative regulation of cell migration,1
4674,GO:0007406,negative regulation of neuroblast proliferation,1
4673,GO:0042462,eye photoreceptor cell development,1
4672,GO:0009792,embryo development ending in birth or egg hatching,1
4668,GO:1905098,negative regulation of guanyl-nucleotide exchange factor activity,1
4667,GO:1901299,negative regulation of hydrogen peroxide-mediated programmed cell death,1
4662,GO:0070495,negative regulation of thrombin-activated receptor signaling pathway,1
4661,GO:0061436,establishment of skin barrier,1
4658,GO:0048754,branching morphogenesis of an epithelial tube,1
4657,GO:0048012,hepatocyte growth factor receptor signaling pathway,1
4656,GO:0035635,entry of bacterium into host cell,1
4655,GO:0035024,negative regulation of Rho protein signal transduction,1
4654,GO:0031016,pancreas development,1
4653,GO:0019903,protein phosphatase binding,1
4797,GO:1904690,positive regulation of cytoplasmic translational initiation,1
4803,GO:0001725,stress fiber,1
3833,GO:0061599,molybdopterin molybdotransferase activity,1
4978,GO:1905520,positive regulation of presynaptic active zone assembly,1
5000,GO:0000922,spindle pole,1
4999,GO:2000772,regulation of cellular senescence,1
4998,GO:0042127,regulation of cell population proliferation,1
4997,GO:0035507,regulation of myosin-light-chain-phosphatase activity,1
4991,GO:0098983,"symmetric, GABA-ergic, inhibitory synapse",1
4990,GO:0090394,negative regulation of excitatory postsynaptic potential,1
4989,GO:0045216,cell-cell junction organization,1
4988,GO:0035265,organ growth,1
4987,GO:0031404,chloride ion binding,1
4986,GO:0021549,cerebellum development,1
4983,GO:2000809,positive regulation of synaptic vesicle clustering,1
4979,GO:2000302,positive regulation of synaptic vesicle exocytosis,1
4977,GO:1904861,excitatory synapse assembly,1
4804,GO:0001778,plasma membrane repair,1
4974,GO:1902474,positive regulation of protein localization to synapse,1
4973,GO:1900244,positive regulation of synaptic vesicle endocytosis,1
4972,GO:0140058,neuron projection arborization,1
4971,GO:0099055,integral component of postsynaptic membrane,1
4968,GO:0098942,retrograde trans-synaptic signaling by trans-synaptic protein complex,1
4967,GO:0097119,postsynaptic density protein 95 clustering,1
4966,GO:0097115,neurexin clustering involved in presynaptic membrane assembly,1
4965,GO:0097114,NMDA glutamate receptor clustering,1
4964,GO:0097113,AMPA glutamate receptor clustering,1
4956,GO:0097091,synaptic vesicle clustering,1
4953,GO:0072553,terminal button organization,1
4952,GO:0071277,cellular response to calcium ion,1
5001,GO:0032502,developmental process,1
5002,GO:0021707,cerebellar granule cell differentiation,1
5003,GO:0021895,cerebral cortex neuron differentiation,1
5004,GO:0034329,cell junction assembly,1
5062,GO:0004656,procollagen-proline 4-dioxygenase activity,1
5059,GO:0035590,purinergic nucleotide receptor signaling pathway,1
5058,GO:0033198,response to ATP,1
5057,GO:0005639,integral component of nuclear inner membrane,1
5054,GO:0001614,purinergic nucleotide receptor activity,1
5053,GO:0070474,positive regulation of uterine smooth muscle contraction,1
5052,GO:0070371,ERK1 and ERK2 cascade,1
5051,GO:0060455,negative regulation of gastric acid secretion,1
5050,GO:0060406,positive regulation of penile erection,1
5049,GO:0060137,maternal process involved in parturition,1
5048,GO:0048565,digestive tract development,1
5047,GO:0042755,eating behavior,1
5046,GO:0034097,response to cytokine,1
5045,GO:0034059,response to anoxia,1
5044,GO:0032570,response to progesterone,1
5043,GO:0010701,positive regulation of norepinephrine secretion,1
5040,GO:0007565,female pregnancy,1
5036,GO:0004990,oxytocin receptor activity,1
5035,GO:0071947,protein deubiquitination involved in ubiquitin-dependent protein catabolic process,1
5029,GO:0070530,K63-linked polyubiquitin modification-dependent protein binding,1
5012,GO:0050911,detection of chemical stimulus involved in sensory perception of smell,1
5011,GO:0004984,olfactory receptor activity,1
5010,GO:1901799,negative regulation of proteasomal protein catabolic process,1
5009,GO:0048667,cell morphogenesis involved in neuron differentiation,1
5008,GO:0045198,establishment of epithelial cell apical/basal polarity,1
4951,GO:0061002,negative regulation of dendritic spine morphogenesis,1
4943,GO:0051491,positive regulation of filopodium assembly,1
4942,GO:0048789,cytoskeletal matrix organization at active zone,1
4862,GO:0042552,myelination,1
4860,GO:0032402,melanosome transport,1
4859,GO:0032252,secretory granule localization,1
4858,GO:0031987,locomotion involved in locomotory behavior,1
4857,GO:0031585,"regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity",1
4856,GO:0030318,melanocyte differentiation,1
4853,GO:0016461,unconventional myosin complex,1
4852,GO:0006892,post-Golgi vesicle-mediated transport,1
4851,GO:0005882,intermediate filament,1
4850,GO:0005777,peroxisome,1
4849,GO:0098885,modification of postsynaptic actin cytoskeleton,1
4848,GO:0097513,myosin II filament,1
4845,GO:0055015,ventricular cardiac muscle cell development,1
4844,GO:0055003,cardiac myofibril assembly,1
4841,GO:0048027,mRNA 5'-UTR binding,1
4835,GO:0035613,RNA stem-loop binding,1
4834,GO:0032154,cleavage furrow,1
4826,GO:0021680,cerebellar Purkinje cell layer development,1
4825,GO:0021678,third ventricle development,1
4824,GO:0021670,lateral ventricle development,1
4823,GO:0021592,fourth ventricle development,1
4822,GO:0016460,myosin II complex,1
4821,GO:0007512,adult heart development,1
4820,GO:0007097,nuclear migration,1
4811,GO:0005819,spindle,1
4805,GO:0003279,cardiac septum development,1
4861,GO:0042438,melanin biosynthetic process,1
4863,GO:0042759,long-chain fatty acid biosynthetic process,1
4941,GO:0048489,synaptic vesicle transport,1
4864,GO:0048820,hair follicle maturation,1
4937,GO:0045664,regulation of neuron differentiation,1
4926,GO:0023041,neuronal signal transduction,1
4925,GO:0016080,synaptic vesicle targeting,1
4924,GO:0010841,"positive regulation of circadian sleep/wake cycle, wakefulness",1
4923,GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,1
4922,GO:0002087,regulation of respiratory gaseous exchange by nervous system process,1
4921,GO:2001223,negative regulation of neuron migration,1
4920,GO:2000048,negative regulation of cell-cell adhesion mediated by cadherin,1
4919,GO:0033629,negative regulation of cell adhesion mediated by integrin,1
4918,GO:0001953,negative regulation of cell-matrix adhesion,1
4915,GO:0034454,microtubule anchoring at centrosome,1
4914,GO:1903799,negative regulation of production of miRNAs involved in gene silencing by miRNA,1
4909,GO:0051225,spindle assembly,1
4908,GO:0046966,thyroid hormone receptor binding,1
4904,GO:0045922,negative regulation of fatty acid metabolic process,1
4903,GO:0045820,negative regulation of glycolytic process,1
